date,time,open,high,low,close,volume
2026-01-08,07:10:00,87.18,87.26,87.18,87.21,182.0
2026-01-08,07:15:00,87.23,87.3,87.16,87.23,145.0
2026-01-08,07:20:00,87.23,87.45,87.22,87.41,200.0
2026-01-08,07:25:00,87.41,87.41,87.29,87.36,169.0
2026-01-08,07:30:00,87.35,87.49,87.3,87.45,240.0
2026-01-08,07:35:00,87.46,87.52,87.43,87.43,167.0
2026-01-08,07:40:00,87.46,87.46,87.37,87.39,43.0
2026-01-08,07:45:00,87.39,87.49,87.37,87.48,92.0
2026-01-08,07:50:00,87.45,87.5,87.41,87.43,139.0
2026-01-08,07:55:00,87.44,87.48,87.4,87.43,123.0
2026-01-08,08:00:00,87.45,87.5,87.36,87.49,288.0
2026-01-08,08:05:00,87.48,87.64,87.45,87.58,288.0
2026-01-08,08:10:00,87.6,87.65,87.5,87.53,109.0
2026-01-08,08:15:00,87.55,87.55,87.46,87.47,97.0
2026-01-08,08:20:00,87.48,87.57,87.48,87.53,80.0
2026-01-08,08:25:00,87.52,87.55,87.49,87.49,180.0
2026-01-08,08:30:00,87.5,87.58,87.48,87.58,115.0
2026-01-08,08:35:00,87.58,87.59,87.51,87.56,62.0
2026-01-08,08:40:00,87.56,87.69,87.56,87.68,171.0
2026-01-08,08:45:00,87.69,87.71,87.61,87.63,148.0
2026-01-08,08:50:00,87.62,87.64,87.5,87.58,308.0
2026-01-08,08:55:00,87.57,87.64,87.5,87.61,173.0
2026-01-08,09:00:00,87.64,87.66,87.55,87.65,184.0
2026-01-08,09:05:00,87.65,87.67,87.56,87.58,76.0
2026-01-08,09:10:00,87.58,87.6,87.45,87.46,102.0
2026-01-08,09:15:00,87.46,87.53,87.4,87.51,193.0
2026-01-08,09:20:00,87.53,87.54,87.46,87.54,126.0
2026-01-08,09:25:00,87.56,87.57,87.5,87.51,51.0
2026-01-08,09:30:00,87.5,87.56,87.5,87.5,75.0
2026-01-08,09:35:00,87.49,87.53,87.43,87.47,123.0
2026-01-08,09:40:00,87.47,87.51,87.4,87.47,113.0
2026-01-08,09:45:00,87.47,87.53,87.46,87.48,108.0
2026-01-08,09:50:00,87.49,87.5,87.35,87.44,228.0
2026-01-08,09:55:00,87.43,87.53,87.43,87.53,163.0
2026-01-08,10:00:00,87.54,87.59,87.5,87.58,188.0
2026-01-08,10:05:00,87.59,87.75,87.55,87.59,451.0
2026-01-08,10:10:00,87.58,87.66,87.58,87.65,151.0
2026-01-08,10:15:00,87.64,87.64,87.54,87.61,248.0
2026-01-08,10:20:00,87.6,87.6,87.39,87.43,367.0
2026-01-08,10:25:00,87.41,87.47,87.39,87.41,152.0
2026-01-08,10:30:00,87.42,87.54,87.41,87.52,217.0
2026-01-08,10:35:00,87.53,87.64,87.53,87.54,125.0
2026-01-08,10:40:00,87.54,87.55,87.5,87.55,64.0
2026-01-08,10:45:00,87.56,87.63,87.56,87.6,90.0
2026-01-08,10:50:00,87.61,87.73,87.6,87.72,89.0
2026-01-08,10:55:00,87.71,87.81,87.65,87.75,294.0
2026-01-08,11:00:00,87.72,87.81,87.71,87.76,112.0
2026-01-08,11:05:00,87.77,87.8,87.71,87.8,45.0
2026-01-08,11:10:00,87.8,87.84,87.79,87.81,117.0
2026-01-08,11:15:00,87.81,87.83,87.71,87.72,110.0
2026-01-08,11:20:00,87.72,87.77,87.71,87.71,66.0
2026-01-08,11:25:00,87.71,87.72,87.58,87.59,225.0
2026-01-08,11:30:00,87.61,87.62,87.55,87.56,141.0
2026-01-08,11:35:00,87.58,87.59,87.53,87.54,82.0
2026-01-08,11:40:00,87.54,87.54,87.45,87.5,266.0
2026-01-08,11:45:00,87.51,87.66,87.5,87.65,143.0
